timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-07T12:37:15-03:00,scenario_1-service_a-1,21.39%,106.5MiB,19.44GiB,0.54%
2026-09-07T12:37:15-03:00,scenario_1-service_b-1,30.34%,96.65MiB,19.44GiB,0.49%
2026-09-07T12:37:20-03:00,scenario_1-service_a-1,83.06%,108.1MiB,19.44GiB,0.54%
2026-09-07T12:37:20-03:00,scenario_1-service_b-1,26.53%,97.15MiB,19.44GiB,0.49%
2026-09-07T12:37:25-03:00,scenario_1-service_a-1,204.32%,118MiB,19.44GiB,0.59%
2026-09-07T12:37:25-03:00,scenario_1-service_b-1,72.60%,97.1MiB,19.44GiB,0.49%
2026-09-07T12:37:30-03:00,scenario_1-service_a-1,119.65%,108.1MiB,19.44GiB,0.54%
2026-09-07T12:37:30-03:00,scenario_1-service_b-1,85.21%,97.17MiB,19.44GiB,0.49%
2026-09-07T12:37:36-03:00,scenario_1-service_a-1,195.36%,110.6MiB,19.44GiB,0.56%
2026-09-07T12:37:36-03:00,scenario_1-service_b-1,118.96%,97.67MiB,19.44GiB,0.49%
2026-09-07T12:37:41-03:00,scenario_1-service_a-1,153.99%,113.2MiB,19.44GiB,0.57%
2026-09-07T12:37:41-03:00,scenario_1-service_b-1,85.15%,109MiB,19.44GiB,0.55%
2026-09-07T12:37:46-03:00,scenario_1-service_a-1,203.33%,114.2MiB,19.44GiB,0.57%
2026-09-07T12:37:46-03:00,scenario_1-service_b-1,137.69%,102.9MiB,19.44GiB,0.52%
2026-09-07T12:37:51-03:00,scenario_1-service_a-1,122.32%,115.1MiB,19.44GiB,0.58%
2026-09-07T12:37:51-03:00,scenario_1-service_b-1,115.56%,102.8MiB,19.44GiB,0.52%
2026-09-07T12:37:56-03:00,scenario_1-service_a-1,257.57%,114.8MiB,19.44GiB,0.58%
2026-09-07T12:37:56-03:00,scenario_1-service_b-1,57.24%,103MiB,19.44GiB,0.52%
2026-09-07T12:38:02-03:00,scenario_1-service_a-1,122.78%,115.2MiB,19.44GiB,0.58%
2026-09-07T12:38:02-03:00,scenario_1-service_b-1,86.06%,102.7MiB,19.44GiB,0.52%
2026-09-07T12:38:07-03:00,scenario_1-service_a-1,121.81%,114.8MiB,19.44GiB,0.58%
2026-09-07T12:38:07-03:00,scenario_1-service_b-1,72.51%,102.5MiB,19.44GiB,0.51%
2026-09-07T12:38:12-03:00,scenario_1-service_a-1,120.33%,114.4MiB,19.44GiB,0.57%
2026-09-07T12:38:12-03:00,scenario_1-service_b-1,66.94%,102.4MiB,19.44GiB,0.51%
2026-09-07T12:38:17-03:00,scenario_1-service_a-1,113.44%,114.7MiB,19.44GiB,0.58%
2026-09-07T12:38:17-03:00,scenario_1-service_b-1,58.28%,102.6MiB,19.44GiB,0.52%
2026-09-07T12:38:22-03:00,scenario_1-service_a-1,122.83%,115MiB,19.44GiB,0.58%
2026-09-07T12:38:22-03:00,scenario_1-service_b-1,45.39%,102.7MiB,19.44GiB,0.52%
2026-09-07T12:38:28-03:00,scenario_1-service_a-1,115.94%,114.8MiB,19.44GiB,0.58%
2026-09-07T12:38:28-03:00,scenario_1-service_b-1,60.28%,111.8MiB,19.44GiB,0.56%
2026-09-07T12:38:33-03:00,scenario_1-service_a-1,158.70%,126.6MiB,19.44GiB,0.64%
2026-09-07T12:38:33-03:00,scenario_1-service_b-1,46.94%,102.6MiB,19.44GiB,0.52%
2026-09-07T12:38:38-03:00,scenario_1-service_a-1,234.90%,126.6MiB,19.44GiB,0.64%
2026-09-07T12:38:38-03:00,scenario_1-service_b-1,48.05%,102.6MiB,19.44GiB,0.52%
2026-09-07T12:38:43-03:00,scenario_1-service_a-1,252.97%,114.8MiB,19.44GiB,0.58%
2026-09-07T12:38:43-03:00,scenario_1-service_b-1,72.28%,102.7MiB,19.44GiB,0.52%
2026-09-07T12:38:48-03:00,scenario_1-service_a-1,157.82%,115MiB,19.44GiB,0.58%
2026-09-07T12:38:48-03:00,scenario_1-service_b-1,68.89%,102.7MiB,19.44GiB,0.52%
2026-09-07T12:38:53-03:00,scenario_1-service_a-1,236.72%,114.5MiB,19.44GiB,0.57%
2026-09-07T12:38:53-03:00,scenario_1-service_b-1,71.38%,102.7MiB,19.44GiB,0.52%
2026-09-07T12:38:59-03:00,scenario_1-service_a-1,169.56%,114.9MiB,19.44GiB,0.58%
2026-09-07T12:38:59-03:00,scenario_1-service_b-1,83.43%,102.8MiB,19.44GiB,0.52%
2026-09-07T12:39:04-03:00,scenario_1-service_a-1,177.64%,114.9MiB,19.44GiB,0.58%
2026-09-07T12:39:04-03:00,scenario_1-service_b-1,47.14%,103.1MiB,19.44GiB,0.52%
2026-09-07T12:39:09-03:00,scenario_1-service_a-1,165.73%,124MiB,19.44GiB,0.62%
2026-09-07T12:39:09-03:00,scenario_1-service_b-1,132.71%,102.8MiB,19.44GiB,0.52%
2026-09-07T12:39:14-03:00,scenario_1-service_a-1,121.10%,113.4MiB,19.44GiB,0.57%
2026-09-07T12:39:14-03:00,scenario_1-service_b-1,87.66%,111.5MiB,19.44GiB,0.56%
2026-09-07T12:39:19-03:00,scenario_1-service_a-1,22.59%,114MiB,19.44GiB,0.57%
2026-09-07T12:39:19-03:00,scenario_1-service_b-1,0.08%,102.3MiB,19.44GiB,0.51%
