timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-07T12:22:22-03:00,scenario_1-service_a-1,22.97%,107.9MiB,19.44GiB,0.54%
2026-09-07T12:22:22-03:00,scenario_1-service_b-1,35.98%,110.8MiB,19.44GiB,0.56%
2026-09-07T12:22:27-03:00,scenario_1-service_a-1,99.94%,109.1MiB,19.44GiB,0.55%
2026-09-07T12:22:27-03:00,scenario_1-service_b-1,47.74%,111.9MiB,19.44GiB,0.56%
2026-09-07T12:22:32-03:00,scenario_1-service_a-1,143.77%,109.3MiB,19.44GiB,0.55%
2026-09-07T12:22:32-03:00,scenario_1-service_b-1,64.43%,111.7MiB,19.44GiB,0.56%
2026-09-07T12:22:38-03:00,scenario_1-service_a-1,201.90%,109.5MiB,19.44GiB,0.55%
2026-09-07T12:22:38-03:00,scenario_1-service_b-1,61.06%,111.1MiB,19.44GiB,0.56%
2026-09-07T12:22:43-03:00,scenario_1-service_a-1,237.77%,109.7MiB,19.44GiB,0.55%
2026-09-07T12:22:43-03:00,scenario_1-service_b-1,67.15%,112MiB,19.44GiB,0.56%
2026-09-07T12:22:48-03:00,scenario_1-service_a-1,159.16%,114.4MiB,19.44GiB,0.57%
2026-09-07T12:22:48-03:00,scenario_1-service_b-1,106.08%,112.3MiB,19.44GiB,0.56%
2026-09-07T12:22:53-03:00,scenario_1-service_a-1,174.71%,115.8MiB,19.44GiB,0.58%
2026-09-07T12:22:53-03:00,scenario_1-service_b-1,103.99%,113.6MiB,19.44GiB,0.57%
2026-09-07T12:22:59-03:00,scenario_1-service_a-1,210.89%,115.9MiB,19.44GiB,0.58%
2026-09-07T12:22:59-03:00,scenario_1-service_b-1,122.91%,124.9MiB,19.44GiB,0.63%
2026-09-07T12:23:04-03:00,scenario_1-service_a-1,218.66%,116.2MiB,19.44GiB,0.58%
2026-09-07T12:23:04-03:00,scenario_1-service_b-1,117.29%,128.3MiB,19.44GiB,0.64%
2026-09-07T12:23:09-03:00,scenario_1-service_a-1,240.47%,115.9MiB,19.44GiB,0.58%
2026-09-07T12:23:09-03:00,scenario_1-service_b-1,106.87%,125.9MiB,19.44GiB,0.63%
2026-09-07T12:23:14-03:00,scenario_1-service_a-1,221.95%,115.5MiB,19.44GiB,0.58%
2026-09-07T12:23:14-03:00,scenario_1-service_b-1,87.36%,126.1MiB,19.44GiB,0.63%
2026-09-07T12:23:19-03:00,scenario_1-service_a-1,225.47%,115.8MiB,19.44GiB,0.58%
2026-09-07T12:23:19-03:00,scenario_1-service_b-1,69.34%,117.3MiB,19.44GiB,0.59%
2026-09-07T12:23:25-03:00,scenario_1-service_a-1,246.61%,128.1MiB,19.44GiB,0.64%
2026-09-07T12:23:25-03:00,scenario_1-service_b-1,69.46%,117.4MiB,19.44GiB,0.59%
2026-09-07T12:23:30-03:00,scenario_1-service_a-1,235.49%,129MiB,19.44GiB,0.65%
2026-09-07T12:23:30-03:00,scenario_1-service_b-1,75.12%,116.9MiB,19.44GiB,0.59%
2026-09-07T12:23:35-03:00,scenario_1-service_a-1,198.19%,116.1MiB,19.44GiB,0.58%
2026-09-07T12:23:35-03:00,scenario_1-service_b-1,109.32%,132.4MiB,19.44GiB,0.67%
2026-09-07T12:23:40-03:00,scenario_1-service_a-1,205.18%,124.8MiB,19.44GiB,0.63%
2026-09-07T12:23:40-03:00,scenario_1-service_b-1,75.26%,119.3MiB,19.44GiB,0.60%
2026-09-07T12:23:46-03:00,scenario_1-service_a-1,181.79%,115.5MiB,19.44GiB,0.58%
2026-09-07T12:23:46-03:00,scenario_1-service_b-1,82.29%,128.1MiB,19.44GiB,0.64%
2026-09-07T12:23:51-03:00,scenario_1-service_a-1,185.52%,115.5MiB,19.44GiB,0.58%
2026-09-07T12:23:51-03:00,scenario_1-service_b-1,70.62%,119.3MiB,19.44GiB,0.60%
2026-09-07T12:23:56-03:00,scenario_1-service_a-1,210.75%,115.7MiB,19.44GiB,0.58%
2026-09-07T12:23:56-03:00,scenario_1-service_b-1,72.26%,118.4MiB,19.44GiB,0.59%
2026-09-07T12:24:02-03:00,scenario_1-service_a-1,214.67%,115.5MiB,19.44GiB,0.58%
2026-09-07T12:24:02-03:00,scenario_1-service_b-1,75.35%,119.1MiB,19.44GiB,0.60%
2026-09-07T12:24:06-03:00,scenario_1-service_a-1,255.11%,115.9MiB,19.44GiB,0.58%
2026-09-07T12:24:06-03:00,scenario_1-service_b-1,139.95%,119.2MiB,19.44GiB,0.60%
2026-09-07T12:24:11-03:00,scenario_1-service_a-1,198.98%,116.3MiB,19.44GiB,0.58%
2026-09-07T12:24:11-03:00,scenario_1-service_b-1,125.34%,118.6MiB,19.44GiB,0.60%
2026-09-07T12:24:16-03:00,scenario_1-service_a-1,211.05%,116.3MiB,19.44GiB,0.58%
2026-09-07T12:24:16-03:00,scenario_1-service_b-1,69.92%,118.8MiB,19.44GiB,0.60%
2026-09-07T12:24:22-03:00,scenario_1-service_a-1,95.18%,115MiB,19.44GiB,0.58%
2026-09-07T12:24:22-03:00,scenario_1-service_b-1,47.86%,118.3MiB,19.44GiB,0.59%
