timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-07T12:39:46-03:00,scenario_4-service_a-1,25.84%,108.8MiB,19.44GiB,0.55%
2026-09-07T12:39:46-03:00,scenario_4-service_b-1,21.87%,102.6MiB,19.44GiB,0.52%
2026-09-07T12:39:51-03:00,scenario_4-service_a-1,91.59%,110.7MiB,19.44GiB,0.56%
2026-09-07T12:39:51-03:00,scenario_4-service_b-1,45.11%,103MiB,19.44GiB,0.52%
2026-09-07T12:39:56-03:00,scenario_4-service_a-1,139.81%,111.1MiB,19.44GiB,0.56%
2026-09-07T12:39:56-03:00,scenario_4-service_b-1,57.47%,103.1MiB,19.44GiB,0.52%
2026-09-07T12:40:01-03:00,scenario_4-service_a-1,133.48%,111.1MiB,19.44GiB,0.56%
2026-09-07T12:40:01-03:00,scenario_4-service_b-1,76.84%,103.1MiB,19.44GiB,0.52%
2026-09-07T12:40:06-03:00,scenario_4-service_a-1,289.02%,116.6MiB,19.44GiB,0.59%
2026-09-07T12:40:06-03:00,scenario_4-service_b-1,101.02%,103MiB,19.44GiB,0.52%
2026-09-07T12:40:12-03:00,scenario_4-service_a-1,206.15%,116.3MiB,19.44GiB,0.58%
2026-09-07T12:40:12-03:00,scenario_4-service_b-1,100.81%,104.9MiB,19.44GiB,0.53%
2026-09-07T12:40:17-03:00,scenario_4-service_a-1,183.41%,117.3MiB,19.44GiB,0.59%
2026-09-07T12:40:17-03:00,scenario_4-service_b-1,62.50%,105.9MiB,19.44GiB,0.53%
2026-09-07T12:40:22-03:00,scenario_4-service_a-1,139.33%,118.2MiB,19.44GiB,0.59%
2026-09-07T12:40:22-03:00,scenario_4-service_b-1,81.98%,107.6MiB,19.44GiB,0.54%
2026-09-07T12:40:27-03:00,scenario_4-service_a-1,224.65%,125.9MiB,19.44GiB,0.63%
2026-09-07T12:40:27-03:00,scenario_4-service_b-1,85.48%,107.4MiB,19.44GiB,0.54%
2026-09-07T12:40:32-03:00,scenario_4-service_a-1,248.08%,126.6MiB,19.44GiB,0.64%
2026-09-07T12:40:32-03:00,scenario_4-service_b-1,75.02%,107.7MiB,19.44GiB,0.54%
2026-09-07T12:40:37-03:00,scenario_4-service_a-1,214.68%,116.9MiB,19.44GiB,0.59%
2026-09-07T12:40:37-03:00,scenario_4-service_b-1,97.10%,114.4MiB,19.44GiB,0.57%
2026-09-07T12:40:43-03:00,scenario_4-service_a-1,137.37%,116.7MiB,19.44GiB,0.59%
2026-09-07T12:40:43-03:00,scenario_4-service_b-1,114.48%,107.4MiB,19.44GiB,0.54%
2026-09-07T12:40:48-03:00,scenario_4-service_a-1,138.55%,117.1MiB,19.44GiB,0.59%
2026-09-07T12:40:48-03:00,scenario_4-service_b-1,58.63%,108.2MiB,19.44GiB,0.54%
2026-09-07T12:40:53-03:00,scenario_4-service_a-1,185.89%,117.1MiB,19.44GiB,0.59%
2026-09-07T12:40:53-03:00,scenario_4-service_b-1,111.21%,109MiB,19.44GiB,0.55%
2026-09-07T12:40:57-03:00,scenario_4-service_a-1,283.34%,116.7MiB,19.44GiB,0.59%
2026-09-07T12:40:57-03:00,scenario_4-service_b-1,117.18%,109.3MiB,19.44GiB,0.55%
2026-09-07T12:41:02-03:00,scenario_4-service_a-1,240.65%,117MiB,19.44GiB,0.59%
2026-09-07T12:41:02-03:00,scenario_4-service_b-1,110.27%,108.9MiB,19.44GiB,0.55%
2026-09-07T12:41:07-03:00,scenario_4-service_a-1,203.01%,126.5MiB,19.44GiB,0.64%
2026-09-07T12:41:08-03:00,scenario_4-service_b-1,57.40%,109.1MiB,19.44GiB,0.55%
2026-09-07T12:41:13-03:00,scenario_4-service_a-1,175.18%,117.4MiB,19.44GiB,0.59%
2026-09-07T12:41:13-03:00,scenario_4-service_b-1,58.80%,108.9MiB,19.44GiB,0.55%
2026-09-07T12:41:18-03:00,scenario_4-service_a-1,179.79%,116.5MiB,19.44GiB,0.59%
2026-09-07T12:41:18-03:00,scenario_4-service_b-1,57.99%,109.3MiB,19.44GiB,0.55%
2026-09-07T12:41:23-03:00,scenario_4-service_a-1,170.10%,116.8MiB,19.44GiB,0.59%
2026-09-07T12:41:23-03:00,scenario_4-service_b-1,74.17%,108.9MiB,19.44GiB,0.55%
2026-09-07T12:41:28-03:00,scenario_4-service_a-1,229.81%,116.8MiB,19.44GiB,0.59%
2026-09-07T12:41:28-03:00,scenario_4-service_b-1,66.01%,109.2MiB,19.44GiB,0.55%
2026-09-07T12:41:33-03:00,scenario_4-service_a-1,182.65%,117.5MiB,19.44GiB,0.59%
2026-09-07T12:41:33-03:00,scenario_4-service_b-1,107.05%,116.6MiB,19.44GiB,0.59%
2026-09-07T12:41:38-03:00,scenario_4-service_a-1,138.29%,116.8MiB,19.44GiB,0.59%
2026-09-07T12:41:38-03:00,scenario_4-service_b-1,98.26%,108.3MiB,19.44GiB,0.54%
2026-09-07T12:41:44-03:00,scenario_4-service_a-1,187.98%,117.1MiB,19.44GiB,0.59%
2026-09-07T12:41:44-03:00,scenario_4-service_b-1,58.37%,109.4MiB,19.44GiB,0.55%
2026-09-07T12:41:49-03:00,scenario_4-service_a-1,21.57%,115.9MiB,19.44GiB,0.58%
2026-09-07T12:41:49-03:00,scenario_4-service_b-1,9.63%,108.5MiB,19.44GiB,0.54%
